accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.5,-0.58,1.19,1.73,4.24,-0.12
0.5,-0.57,1.21,-1.08,1.92,1.83
0.5,-0.59,1.16,-16.83,7.84,7.26
0.57,-0.63,1.17,8.26,2.59,17.88
0.51,-0.59,1.19,15.7,7.6,15.87
0.54,-0.53,1.23,13.2,-3.94,13.73
0.59,-0.53,1.13,19.18,-9.12,21.42
0.53,-0.51,1.19,-5.6,-9.61,4.27
0.5,-0.53,1.21,-7.49,-10.89,5.68
0.79,-0.43,1.42,17.23,7.35,-61.52
0.63,-0.53,1.14,18.45,8.58,-35.46
0.55,-0.53,1.22,3.8,-31.95,5.92
0.61,-0.47,1.42,14.3,40.37,-31.92
0.53,-0.54,1.21,1.73,23.77,-15.87
0.53,-0.45,1.17,-1.02,28.29,-7.94
0.46,-0.75,1.32,31.51,-41.23,39.79
0.59,-0.81,1.45,41.28,-66.86,48.28
0.6,-0.36,1.1,36.94,-39.7,30.21
0.86,-0.43,1.21,55.56,-68.08,34.67
0.7,-0.55,1.29,51.71,-49.35,41.87
0.79,-0.44,1.25,21.81,4.42,9.34
0.61,-0.37,1.18,-131.76,-39.03,17.52
0.99,-0.6,1.05,-66.88,-4.91,1.4
0.92,-0.56,1.27,-9.26,45.93,8.73
0.75,-0.46,1.27,10.03,54.9,9.34
0.7,-0.46,1.22,11.49,52.52,8.61
0.67,-0.45,1.18,8.26,38.3,8.3
0.66,-0.49,1.16,23.7,24.02,-0.43
0.62,-0.45,1.19,-6.33,-24.51,3.72
1.16,-0.26,1.42,12.41,-24.69,-51.51
0.78,-0.48,1.27,49.82,-29.27,-111.88
0.77,-0.43,1.27,27.36,-36.22,-48.04
0.71,-0.45,1.22,2.52,2.35,-0.12
0.63,-0.48,1.22,-3.58,41.66,1.4
0.34,-0.27,1.69,5.39,28.72,41.38
0.62,-0.51,1.17,-69.56,-4.79,-1.1
0.74,-0.59,1.22,-28.79,0.7,5.25
0.59,-0.6,1.22,-0.11,20.23,-2.01
0.61,-0.5,1.29,5.51,6.01,-0.06
0.57,-0.52,1.26,3.86,4.61,1.89
