accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.81,-0.4,1.38,3.85,-9.19,-2.21
0.77,-0.41,1.39,2.69,-9.19,-1.36
0.81,-0.39,1.4,5.01,-0.16,-4.23
0.8,-0.4,1.38,14.59,-5.89,0.84
0.83,-0.39,1.36,20.21,-0.58,2.49
0.78,-0.32,1.37,-2.74,-11.81,-21.75
0.82,-0.36,1.37,4.21,-14.38,-6.49
1.24,-0.21,1.56,-18.67,18.58,12.92
0.42,-0.4,1.15,-30.51,11.26,50.21
1.28,-0.05,1.55,-14.83,-10.72,42.16
0.94,-0.2,1.37,-3.66,16.63,6.82
0.81,-0.21,1.3,9.95,-14.38,31.54
0.83,-0.38,1.39,20.51,1.55,4.07
0.81,-0.39,1.42,18.86,2.83,7.92
0.84,-0.32,1.37,7.82,-15.6,0.53
0.82,-0.32,1.38,9.4,-23.84,10.73
0.56,-0.56,1.27,-6.53,-22.68,-10.52
1.17,0.03,1.46,0.92,16.63,-62.03
1.12,-0.19,1.44,12.39,-7.97,-38.16
1.03,-0.31,1.48,17.58,-25.49,-17.84
0.83,-0.27,1.36,28.32,-31.47,-8.38
0.94,-0.3,1.41,35.28,-32.69,-17.41
0.89,-0.34,1.4,55.42,-40.75,0.41
0.96,-0.15,1.31,32.17,-28.29,17.13
1.25,-0.2,1.44,-5.19,-11.27,48.81
1.09,-0.34,1.4,-14.1,-19.32,26.96
0.66,-0.31,1.28,-46.75,-7.91,25.74
0.77,-0.18,1.41,-2.44,27.86,2.24
0.97,-0.3,1.16,-75.19,-25.3,-25.47
1.15,-0.43,1.43,-21.42,-19.38,-30.11
1.03,-0.4,1.48,9.16,10.58,-12.83
0.89,-0.36,1.45,15.75,20.84,-5.94
0.86,-0.35,1.44,17.76,21.82,-14.3
0.88,-0.36,1.4,5.07,12.78,-7.1
0.83,-0.38,1.39,11.29,2.1,-6.0
