accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.48,-0.6,1.32,1.13,-3.01,-1.86
0.47,-0.61,1.31,-4.79,-12.04,-1.86
0.54,-0.63,1.31,-1.5,-6.31,-1.5
0.5,-0.63,1.27,4.06,-4.05,-2.41
0.56,-0.66,1.27,11.93,-1.97,2.35
0.54,-0.61,1.3,32.26,11.09,3.32
0.39,-0.68,1.3,-9.92,-20.65,-24.81
0.54,-0.55,1.34,-25.3,33.55,-46.42
0.49,-0.21,1.09,-24.63,48.14,-38.91
0.43,-0.61,1.25,-6.62,-2.77,-9.74
0.41,-0.47,1.18,-1.62,10.11,-9.37
0.48,-0.53,1.2,42.63,-75.89,37.69
0.52,-0.76,1.42,52.58,-63.98,39.21
0.48,-0.76,1.42,14.86,-25.78,34.76
0.56,-0.69,1.37,3.32,13.65,15.59
0.22,-0.67,1.0,-38.36,29.22,46.23
0.57,-0.56,1.36,-36.29,18.05,8.02
0.11,-0.71,1.09,-6.26,-47.69,11.32
0.79,-0.48,1.23,51.91,-37.31,-89.82
0.68,-0.5,1.28,15.47,-24.92,-36.84
0.29,-0.62,1.07,-11.81,-4.41,-0.16
0.52,-0.53,1.24,-3.15,13.65,1.55
0.87,-0.41,1.41,-31.1,21.53,20.41
0.36,-0.59,1.12,-79.01,-58.19,-2.72
0.64,-0.69,1.18,-56.49,33.61,-23.59
0.55,-0.64,1.3,-5.65,40.63,-24.75
0.41,-0.6,1.31,-3.15,3.28,0.76
