accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.56,-0.52,1.22,8.11,-5.37,11.51
0.57,-0.52,1.23,9.02,-4.21,12.79
0.57,-0.48,1.27,12.87,-8.36,16.64
0.58,-0.49,1.25,10.49,2.68,9.56
0.56,-0.48,1.23,12.5,3.11,9.31
0.64,-0.49,1.26,12.01,15.75,-0.64
0.58,-0.5,1.22,14.15,11.78,21.4
0.55,-0.43,1.18,6.03,-5.19,-2.77
0.58,-0.47,1.21,5.79,23.37,-7.72
0.56,-0.42,1.16,3.71,-23.13,37.27
0.51,-0.47,1.19,10.85,-25.27,52.52
0.51,-0.4,1.13,19.83,-31.8,51.24
0.59,-0.52,1.25,30.08,-31.86,40.93
0.7,-0.5,1.34,46.86,-54.99,34.21
0.65,-0.35,1.09,51.14,-47.49,7.3
0.84,-0.37,1.23,36.79,-28.87,-9.67
0.77,-0.37,1.2,21.11,-25.27,-2.04
0.6,-0.45,1.2,2.74,-2.69,-22.06
0.75,-0.42,1.28,-2.57,2.99,-6.31
0.74,-0.42,1.28,-11.36,13.67,-5.34
0.74,-0.41,1.25,-14.9,23.68,2.78
0.6,-0.4,1.23,-5.63,25.27,4.8
0.97,-0.44,1.54,-11.49,-5.68,25.67
0.81,-0.38,1.08,-3.43,-25.39,37.45
1.13,-0.32,1.21,7.01,-34.97,32.81
0.71,-0.39,1.24,2.98,-6.72,26.71
0.73,-0.38,1.25,3.83,-3.72,8.76
0.85,-0.26,1.25,13.11,3.42,32.44
0.58,-0.33,1.37,-38.59,-44.07,2.41
0.91,-0.55,1.17,-41.45,-10.01,-13.64
0.83,-0.5,1.31,-1.54,26.55,-7.29
0.72,-0.42,1.3,6.76,33.08,1.38
0.69,-0.47,1.27,9.51,16.6,2.35
0.7,-0.48,1.27,10.98,16.42,3.45
0.65,-0.45,1.28,10.73,16.54,4.67
