accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.26,-0.17,0.79,-1.66,-43.6,33.51
0.24,-0.07,0.91,12.19,-13.26,7.38
0.15,-0.09,0.92,-3.25,-23.15,17.7
0.28,-0.13,0.87,-5.08,-24.74,11.05
0.28,-0.13,0.85,20.37,-1.36,13.12
0.23,-0.07,0.84,35.51,7.61,1.59
0.26,-0.02,0.96,-0.99,-20.16,-25.57
0.3,-0.08,0.86,-3.19,-38.84,-17.4
0.41,-0.03,0.87,-8.01,-9.05,-3.24
0.21,-0.04,0.75,-13.99,-0.08,30.46
0.29,-0.02,0.81,-0.75,46.61,40.59
0.12,-0.1,0.76,18.6,-19.06,11.53
0.07,-0.17,0.82,30.75,-3.93,-44.92
0.33,-0.14,0.92,1.27,8.89,-56.03
0.46,-0.03,0.94,-6.48,7.43,-36.32
0.32,-0.03,0.85,-27.42,39.53,3.91
0.21,-0.06,0.81,-20.64,25.43,17.7
0.22,-0.11,0.83,-20.77,21.4,21.12
0.08,-0.14,0.75,-5.45,-29.93,18.43
0.23,-0.08,0.83,5.17,-48.36,22.22
0.23,-0.06,0.81,-47.99,-31.64,-25.15
0.37,-0.23,0.87,-21.56,-48.3,-23.62
0.35,-0.25,0.89,-6.67,16.28,-18.98
0.24,-0.17,0.95,2.67,8.65,-8.91
0.26,-0.2,0.91,3.65,-13.45,-3.17
0.27,-0.18,0.91,7.31,-0.87,-1.34
0.22,-0.17,0.89,3.89,-4.9,-0.12
0.26,-0.18,0.9,4.2,-7.89,-0.55
