accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.44,-0.34,1.11,-1.88,0.17,-1.22
0.4,-0.34,1.1,-3.46,-2.09,-6.47
0.37,-0.32,1.16,-11.89,-17.47,-28.26
0.5,-0.36,1.23,-3.89,-28.4,-29.6
0.42,-0.46,1.12,-4.26,1.2,-27.65
0.51,-0.58,1.03,17.78,-21.93,-15.14
0.17,-0.34,1.12,60.5,113.88,-36.38
0.39,-0.52,0.85,34.13,-25.59,-6.47
0.56,-0.32,1.19,66.24,56.56,4.94
0.6,-0.31,1.03,32.85,47.96,18.8
0.55,-0.27,0.91,71.24,15.91,55.91
0.42,-0.09,0.94,52.63,-2.88,36.74
0.43,0.0,0.96,32.91,-4.65,14.34
0.45,0.05,0.93,-26.96,-9.48,-21.55
0.44,-0.11,0.94,-18.6,-14.66,-7.39
0.45,-0.13,0.97,-17.32,26.11,-5.13
0.43,-0.04,0.91,-21.22,9.44,33.63
0.39,-0.11,0.91,-3.59,9.93,30.76
0.22,-0.17,0.86,16.86,-44.63,2.5
0.5,-0.18,1.04,9.96,-9.29,-43.4
0.48,-0.09,0.96,-2.98,4.01,-30.27
0.4,-0.13,0.93,-6.45,18.48,-8.3
0.37,-0.11,0.91,14.73,0.17,3.6
0.39,-0.09,0.91,27.97,-51.04,10.92
0.48,-0.16,1.01,5.57,7.06,-1.28
0.43,-0.17,0.99,-27.02,40.21,32.23
0.37,-0.13,0.9,-37.03,59.86,22.58
0.24,-0.08,0.8,-17.68,22.93,12.45
0.38,-0.1,0.89,9.42,-7.04,-1.83
0.3,-0.07,0.91,-46.43,-18.57,-17.76
0.46,-0.12,0.96,-47.47,-33.16,-48.77
0.6,-0.24,1.11,-49.67,-21.56,-15.75
0.53,-0.32,1.07,-26.47,-2.64,-22.22
