accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-0.0,-0.33,0.97,3.12,5.52,2.75
-0.01,-0.31,0.99,2.63,-3.51,2.75
-0.07,-0.27,1.02,-7.44,-16.33,-5.8
0.0,-0.35,0.96,-11.66,-34.58,-20.51
0.21,-0.34,1.13,3.97,-1.13,-38.33
-0.3,-0.33,0.95,39.74,128.57,-86.97
-0.21,-0.45,0.85,22.65,115.39,-66.16
-0.11,-0.63,0.61,48.28,91.16,-41.5
-0.23,-0.27,1.04,31.07,179.66,-30.88
-0.07,-0.43,0.8,27.41,54.72,26.67
-0.39,-0.09,0.93,48.34,57.28,53.1
-0.31,-0.15,0.71,35.16,-5.95,45.84
-0.4,0.01,0.84,33.88,1.19,19.65
-0.25,-0.13,0.52,56.15,12.18,34.42
-0.39,0.01,0.63,-9.7,45.81,5.98
-0.47,-0.1,0.7,6.11,8.39,1.95
-0.31,-0.05,0.71,32.35,25.85,-62.38
-0.31,-0.11,0.8,1.53,-2.11,-5.13
-0.35,0.08,0.65,14.47,56.55,4.88
-0.45,-0.13,0.68,31.01,-40.01,31.74
-0.48,-0.11,0.65,-2.01,-71.81,41.69
-0.4,-0.2,0.79,-3.84,-19.44,10.8
-0.27,-0.15,0.78,-18.67,46.36,-12.15
-0.39,-0.09,0.68,-60.67,-4.61,-0.85
-0.22,-0.19,0.71,-15.56,-7.05,-2.32
-0.34,-0.16,0.71,22.95,66.38,9.22
-0.51,-0.02,0.61,-12.94,47.64,-9.4
-0.57,-0.11,0.55,7.27,-41.17,-0.06
-0.39,-0.05,0.67,56.89,16.27,-101.07
-0.41,-0.19,0.75,24.29,-27.99,-25.82
-0.45,-0.14,0.71,20.57,-13.76,-6.16
-0.46,-0.08,0.68,-11.84,-7.9,43.15
-0.54,-0.02,0.72,-79.65,-47.64,17.15
-0.35,-0.22,0.6,-58.04,-54.84,13.73
-0.11,-0.13,1.12,-80.99,-24.26,27.65
-0.03,-0.36,0.75,-91.31,-63.63,94.85
-0.04,-0.33,0.9,-72.02,-43.92,136.96
-0.55,-0.18,0.89,-64.82,-16.57,101.44
-0.28,-0.36,0.89,-85.08,-72.3,87.46
