accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.43,-0.29,1.08,46.41,51.28,-20.64
0.44,-0.29,1.14,49.04,71.18,-30.1
0.26,-0.37,1.05,58.56,76.06,-46.95
0.42,-0.27,1.15,73.94,60.01,-53.6
0.19,-0.48,0.96,59.66,166.46,-63.25
0.43,-0.39,0.94,92.68,203.26,-14.17
0.19,-0.14,0.92,73.15,156.2,-18.57
0.25,-0.08,1.0,70.46,68.8,-5.63
0.31,-0.15,1.05,54.35,100.91,-33.16
0.21,-0.13,0.9,89.01,62.33,-14.48
0.16,-0.12,0.75,78.33,75.88,-12.4
0.08,-0.0,0.76,35.18,55.62,-19.91
0.29,0.15,0.82,48.85,52.26,-17.53
0.08,-0.16,0.86,52.15,21.56,-1.42
0.09,-0.14,0.9,40.43,32.3,-20.22
0.22,-0.04,0.87,48.24,59.34,-75.39
0.04,-0.0,0.76,55.69,53.54,-37.37
0.27,-0.04,0.88,71.31,27.66,-54.27
0.21,-0.16,0.94,51.66,57.33,-9.41
0.21,-0.15,0.93,23.46,43.41,28.12
0.03,-0.06,0.81,23.4,72.16,-7.58
-0.12,-0.01,0.78,-30.61,36.88,-8.8
0.36,-0.21,0.83,14.43,54.95,-57.26
0.29,-0.2,0.9,62.34,83.82,-44.45
0.2,-0.09,0.9,69.18,111.22,-27.36
0.08,-0.13,0.85,37.62,70.33,-26.75
0.04,-0.17,0.86,59.41,41.76,-49.7
-0.03,-0.09,0.75,80.71,107.07,-108.6
0.11,-0.18,0.94,72.84,79.24,-57.51
0.05,-0.15,0.84,47.82,51.65,-22.72
0.1,-0.12,0.9,32.19,47.68,3.1
-0.02,-0.05,0.91,-16.94,34.5,-20.89
0.15,-0.17,0.88,-17.61,53.73,-39.5
0.3,-0.24,0.93,18.46,44.33,-38.95
0.17,-0.3,0.92,6.74,26.93,-22.23
0.12,-0.34,0.91,15.59,36.76,-19.79
0.04,-0.35,0.94,25.17,19.55,-19.48
