accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-0.08,-0.73,1.24,1.28,-3.59,-1.15
-0.08,-0.74,1.24,1.04,-4.63,-0.23
-0.06,-0.73,1.26,3.6,-5.3,-0.6
0.02,-0.77,1.28,-1.89,-11.28,6.97
-0.06,-0.82,1.21,1.22,-10.43,3.74
-0.04,-0.71,1.23,4.64,5.14,-0.6
-0.1,-0.72,1.27,8.42,-6.28,-0.29
-0.04,-0.72,1.23,-0.06,-7.25,8.32
-0.08,-0.83,1.11,16.18,0.19,-2.61
-0.15,-0.69,1.18,-10.68,16.43,-9.2
-0.4,-0.64,1.21,-5.55,-10.61,-18.66
-0.19,-0.71,1.17,-7.02,-13.78,-64.07
0.34,-0.87,1.35,2.38,-12.93,-4.32
-0.09,-0.68,1.18,-6.29,14.6,-14.08
0.13,-0.42,0.93,46.88,16.31,92.12
-0.65,-0.74,1.44,106.87,-81.9,132.52
-0.14,-0.83,1.41,39.8,8.98,31.75
0.07,-0.77,1.03,-119.32,-42.53,-20.49
0.18,-0.84,1.06,-4.52,3.55,-20.25
0.32,-0.17,2.25,38.51,13.81,-39.41
-0.12,-0.7,1.15,6.29,-29.22,2.76
-0.13,-0.63,1.12,-7.63,-39.36,-65.23
0.45,-0.86,1.29,7.14,-15.43,-1.94
-0.05,-0.64,1.09,-2.93,2.45,-3.16
0.13,-0.4,1.78,0.06,5.08,12.83
-0.07,-0.76,1.2,-86.67,-39.42,68.74
0.25,-1.0,1.18,-32.29,-38.62,30.29
0.06,-0.9,1.23,22.58,-1.03,-23.73
0.02,-0.7,1.27,24.84,3.86,-27.33
0.03,-0.7,1.27,3.72,-9.39,-11.4
0.05,-0.78,1.25,1.1,-6.4,-4.69
0.05,-0.76,1.24,6.84,-0.54,-9.93
0.01,-0.73,1.26,3.17,-0.54,-2.61
0.03,-0.77,1.23,-1.04,-2.61,-0.23
0.03,-0.77,1.24,1.16,-0.84,-1.02
0.03,-0.74,1.24,0.43,-1.33,-0.47
