accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.15,-0.73,1.26,-8.04,1.27,-0.9
0.16,-0.75,1.26,-6.7,3.71,-0.41
0.17,-0.76,1.25,-4.87,1.02,2.82
0.17,-0.73,1.26,-2.73,3.4,2.46
0.19,-0.76,1.24,0.38,5.97,3.68
0.2,-0.75,1.22,16.0,19.7,7.46
0.14,-0.73,1.26,-5.72,-17.9,6.24
-0.06,-0.85,1.41,-15.12,-31.94,-77.99
0.4,-0.58,1.17,-19.21,-47.32,-99.05
0.36,-0.5,1.09,-12.38,-9.17,-27.88
0.21,-0.61,1.15,-38.32,158.07,-15.31
-0.1,-0.97,1.14,11.85,85.68,108.23
-0.32,-1.11,1.47,11.67,-15.58,109.27
-0.22,-0.9,1.35,19.91,-16.62,58.73
0.32,-0.78,1.31,-4.5,-23.09,-43.57
0.07,-0.7,1.12,-44.73,-13.87,13.62
0.32,-0.74,1.31,-16.16,-18.57,40.05
0.17,-0.87,1.12,22.17,-13.44,28.58
0.09,-0.65,1.14,-3.04,-8.74,4.9
-0.21,-0.71,1.25,-2.43,-54.34,-20.55
-0.57,-0.72,0.91,-18.97,84.28,-216.11
0.67,-0.76,1.57,26.62,-60.19,-45.95
0.08,-0.67,1.17,1.84,-11.37,-7.62
0.06,-0.74,1.24,-7.19,2.92,12.65
-0.4,-0.74,0.99,9.05,26.17,-18.72
-0.02,-0.82,1.19,-196.03,22.02,-101.37
0.22,-1.09,1.23,-147.08,135.42,-81.65
-0.02,-1.21,1.29,-9.2,63.58,43.78
-0.19,-0.89,1.23,34.01,61.81,24.0
-0.19,-0.82,1.13,17.41,52.48,-9.69
-0.48,-0.81,0.8,18.14,-0.38,-10.06
0.03,-1.02,1.06,-29.22,-49.94,-23.0
-0.18,-1.0,1.42,-10.42,-13.01,1.23
-0.22,-0.95,1.24,3.61,1.63,5.08
-0.24,-0.85,1.25,-4.38,-1.91,4.96
