accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.25,-0.62,1.14,-7.88,-17.48,20.09
0.26,-0.61,1.13,-8.06,-15.16,20.27
0.26,-0.63,1.14,-10.14,-15.96,21.13
0.25,-0.63,1.14,-9.53,-16.81,19.42
0.26,-0.63,1.14,-7.88,-13.94,19.79
0.26,-0.61,1.14,-5.68,-16.26,20.03
0.26,-0.63,1.15,-6.11,-15.65,16.49
0.27,-0.62,1.17,-8.43,-10.16,13.38
0.25,-0.63,1.13,-8.37,-15.59,14.17
0.25,-0.62,1.14,-1.35,-15.53,17.71
0.25,-0.62,1.07,-6.29,-19.56,9.17
0.23,-0.52,1.07,-8.61,-20.35,12.58
0.33,-0.41,0.95,-3.54,30.74,41.88
0.14,-0.67,1.25,35.15,-49.1,86.07
0.22,-0.68,1.25,27.22,-75.89,46.34
0.34,-0.72,1.07,-50.24,-25.72,2.82
0.34,-0.67,1.15,-39.74,-9.55,-8.41
0.29,-0.63,1.07,-3.85,5.41,0.68
0.41,-0.53,1.06,13.24,-5.27,12.52
0.37,-0.5,0.97,6.83,-27.37,64.1
0.34,-0.6,1.1,16.66,-58.56,60.01
0.33,-0.6,1.12,-5.25,-41.53,26.32
0.28,-0.58,1.04,-30.89,-20.84,-46.56
0.51,-0.65,1.07,-16.73,-41.59,-50.83
0.31,-0.6,1.1,-12.88,-19.13,-14.45
0.3,-0.6,1.11,-10.14,6.38,21.13
0.36,-0.45,1.03,15.99,24.14,41.64
0.27,-0.81,0.99,-85.33,-23.22,30.53
0.45,-0.8,1.08,-34.0,48.19,1.05
0.11,-0.59,1.21,-5.62,27.81,10.57
0.2,-0.69,1.14,-9.77,-11.99,8.74
0.21,-0.65,1.18,3.17,5.71,21.8
0.14,-0.59,1.19,-0.98,-10.16,19.97
0.13,-0.66,1.19,-10.5,-20.41,22.17
0.19,-0.69,1.17,-5.19,-19.07,18.87
0.16,-0.65,1.17,-4.15,-11.13,18.87
0.15,-0.66,1.17,-7.14,-15.53,20.58
0.16,-0.66,1.17,-4.22,-14.8,20.15
0.16,-0.65,1.16,-7.27,-13.51,19.85
0.18,-0.65,1.15,-7.45,-14.06,20.82
0.17,-0.66,1.16,-5.99,-16.02,19.54
