accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.02,-0.74,1.23,-3.21,-6.76,0.46
0.03,-0.73,1.25,-1.86,-4.63,0.46
0.03,-0.74,1.24,-3.08,-4.02,0.82
0.02,-0.73,1.24,-4.73,-6.95,1.37
0.04,-0.74,1.25,-3.27,-4.08,2.96
0.01,-0.76,1.22,-2.41,-4.63,3.2
0.1,-0.73,1.23,2.1,-3.53,1.43
0.05,-0.76,1.23,3.26,3.98,-0.58
0.03,-0.78,1.27,1.98,8.68,2.9
0.04,-0.72,1.22,3.02,6.54,-2.17
-0.02,-0.74,1.2,8.82,6.05,-4.24
0.03,-0.73,1.17,14.01,2.21,-4.55
-0.12,-0.68,1.17,-3.88,-11.71,-9.74
0.01,-0.71,1.21,1.49,-51.38,2.47
-0.2,-0.71,1.22,-22.13,-17.2,-66.93
0.27,-0.65,1.2,-7.11,-32.77,-40.31
0.03,-0.72,1.22,-3.88,-12.44,-1.43
0.23,-0.5,1.03,11.2,-0.66,45.56
-0.13,-0.82,1.3,70.89,-44.97,103.36
0.05,-0.75,1.22,47.45,-23.61,61.68
0.12,-0.67,1.16,3.87,-7.68,3.94
-0.17,-0.75,1.37,-9.74,-51.14,-20.42
0.24,-0.59,1.05,-17.37,-22.63,-40.92
0.31,-0.58,1.01,18.28,0.13,10.35
0.13,-0.73,1.21,50.32,-14.76,64.61
0.28,-0.76,1.23,21.88,-7.01,54.96
0.18,-0.59,1.05,-53.74,57.2,5.77
-0.18,-0.6,1.23,-58.01,-11.59,14.86
0.51,-0.75,1.11,-69.43,-26.85,-24.57
0.11,-0.84,1.18,-9.74,-15.8,-25.54
0.13,-0.67,1.24,-19.2,10.14,-18.65
0.15,-0.81,1.2,-9.98,-0.23,-27.62
0.17,-0.69,1.25,-10.65,17.47,-18.95
0.03,-0.78,1.26,-17.79,1.17,-19.81
0.12,-0.76,1.19,-0.28,3.12,-4.85
0.05,-0.74,1.25,5.1,1.66,-6.26
0.03,-0.76,1.23,-2.41,4.47,0.15
0.06,-0.75,1.25,0.21,-6.15,-1.13
0.04,-0.74,1.25,-0.95,0.19,0.46
0.05,-0.76,1.24,0.21,-3.41,0.03
