accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-0.01,-0.72,1.23,2.12,0.35,0.87
0.01,-0.71,1.23,1.76,-0.38,0.02
-0.0,-0.72,1.24,1.27,-1.18,0.81
0.0,-0.71,1.23,3.1,0.59,1.6
0.0,-0.72,1.23,2.92,-2.4,1.54
0.03,-0.73,1.22,9.14,-6.43,6.24
0.06,-0.72,1.19,16.71,-3.07,14.97
-0.01,-0.71,1.23,17.08,8.04,18.02
0.0,-0.68,1.24,4.75,10.3,2.52
-0.02,-0.72,1.22,-1.17,3.46,-3.28
0.02,-0.74,1.2,6.03,1.51,-19.64
0.01,-0.7,1.19,9.2,1.2,-17.44
-0.01,-0.7,1.19,-5.51,-30.96,-14.45
0.06,-0.69,1.19,-7.4,1.02,-12.5
0.32,-0.57,1.07,-14.42,40.57,14.24
0.1,-0.53,1.01,44.05,-20.53,80.09
-0.08,-0.8,1.32,40.15,-47.26,40.6
-0.18,-0.68,1.23,15.43,-66.42,-19.82
0.15,-0.68,1.16,-11.67,-18.88,-33.25
0.17,-0.72,1.2,-12.46,-3.68,-14.08
0.12,-0.62,1.11,-8.8,43.44,20.71
-0.01,-0.54,1.07,17.32,21.04,27.24
-0.02,-0.69,1.21,-59.03,-20.77,7.89
0.22,-0.95,1.17,-29.86,1.57,-15.0
0.12,-0.76,1.2,14.15,25.13,-26.72
-0.04,-0.67,1.27,2.18,8.41,-8.35
0.11,-0.77,1.23,2.73,-5.51,-12.07
0.0,-0.72,1.25,9.94,9.75,-9.02
-0.01,-0.7,1.24,4.44,7.43,0.02
0.02,-0.75,1.24,4.99,-6.06,-0.47
-0.0,-0.73,1.24,4.87,1.81,-1.45
