accelX,accelY,accelZ,gyroX,gyroY,gyroZ
-0.26,-0.37,0.85,7.63,7.63,-6.67
-0.28,-0.3,0.99,6.84,-21.85,-10.82
-0.23,-0.37,0.88,16.79,-50.11,-10.64
-0.03,0.02,1.2,40.47,-72.51,-10.51
-0.16,-0.39,0.63,23.74,-59.21,-29.37
-0.1,-0.27,0.92,49.26,-69.71,-38.35
0.06,-0.11,0.7,36.5,-61.65,-21.56
0.07,-0.02,0.96,31.92,-28.14,-14.24
-0.03,-0.15,0.74,30.7,-13.49,-0.5
-0.04,-0.18,0.82,2.26,-15.75,-2.4
0.01,-0.07,0.77,-9.09,7.75,4.74
-0.01,-0.15,0.83,-14.59,17.21,-1.54
-0.05,-0.1,0.81,-6.35,22.88,13.23
-0.06,-0.08,0.78,-3.6,10.37,6.15
-0.13,-0.05,0.81,21.91,-52.07,11.15
-0.02,-0.19,0.87,18.13,-46.27,-10.15
-0.1,-0.2,0.89,-14.04,-0.8,-34.5
0.22,-0.12,0.72,-26.49,43.51,-7.04
0.04,-0.04,0.74,-18.49,76.05,26.53
-0.34,-0.02,0.89,33.81,-52.49,29.65
-0.0,-0.36,0.42,-98.81,-57.74,1.57
0.06,-0.39,0.65,-54.38,-14.35,-5.69
0.08,-0.2,0.88,-14.34,-0.31,-3.01
0.09,-0.23,0.83,-24.17,32.22,5.9
0.01,-0.23,0.93,-27.77,64.51,11.46
-0.16,-0.35,0.87,-44.07,60.79,17.32
-0.17,-0.37,0.94,-26.24,49.43,3.59
-0.19,-0.33,0.98,-16.78,39.49,-2.4
-0.23,-0.43,0.91,1.1,26.0,-0.02
-0.29,-0.34,1.01,-3.78,18.25,-2.21
