accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.11,-0.78,1.27,1.37,0.55,-0.82
0.08,-0.76,1.27,2.72,4.7,0.09
0.1,-0.78,1.27,0.46,3.48,1.74
0.1,-0.78,1.25,0.89,5.06,3.81
0.08,-0.78,1.26,4.73,7.57,2.84
0.1,-0.8,1.25,18.83,5.49,4.61
0.12,-0.83,1.24,26.76,3.91,-12.67
0.04,-0.76,1.25,-9.86,-27.65,1.13
0.09,-0.79,1.29,-10.71,-20.45,-14.62
0.17,-0.7,1.22,-8.51,-28.87,-4.18
0.14,-0.77,1.25,-7.17,0.85,-1.92
0.14,-0.56,1.14,6.07,19.35,-4.0
0.05,-0.83,1.34,46.85,-3.85,8.45
0.16,-0.82,1.33,36.23,-14.22,3.81
0.1,-0.76,1.25,5.71,2.56,0.58
0.12,-0.72,1.2,3.94,11.35,-2.9
0.1,-0.54,1.45,-5.28,12.63,27.01
0.22,-0.79,1.14,-30.97,-5.68,30.73
0.2,-0.86,1.15,16.76,28.38,23.28
-0.14,-0.43,1.73,6.87,29.85,-25.48
0.03,-0.73,1.21,2.11,-26.92,-8.82
-0.14,-0.77,1.21,-0.88,-70.62,-68.09
0.22,-0.76,1.18,0.34,-45.78,-59.36
0.23,-0.69,1.18,3.27,-6.65,-12.73
0.21,-0.71,1.22,5.04,32.47,4.0
0.04,-0.68,1.28,-9.98,21.06,19.32
0.09,-0.75,1.25,-14.98,2.87,22.19
0.13,-0.78,1.23,-7.84,12.02,14.62
0.11,-0.75,1.24,0.09,15.87,5.28
0.12,-0.73,1.26,-2.41,11.84,2.59
0.09,-0.77,1.25,-3.94,1.04,1.62
0.13,-0.75,1.24,-2.1,5.92,0.88
0.1,-0.75,1.28,-0.88,-4.15,5.03
