accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.18,-0.75,1.25,4.5,-6.9,-0.17
0.18,-0.73,1.26,3.53,-10.14,-0.05
0.19,-0.75,1.25,2.73,-9.4,-0.66
0.18,-0.78,1.24,10.18,-14.53,-4.99
0.21,-0.76,1.26,14.94,-12.82,-12.07
0.19,-0.61,1.17,-18.2,-2.93,-14.33
0.18,-0.68,1.22,-23.63,18.98,15.27
0.17,-0.63,1.17,-2.39,-5.74,35.41
-0.05,-0.7,1.12,29.22,-47.0,0.62
0.35,-0.78,1.32,38.26,-52.5,-37.58
0.39,-0.72,1.24,13.96,7.81,-12.01
0.18,-0.74,1.26,-2.09,11.96,49.03
0.14,-0.87,1.38,-7.77,-34.18,16.55
0.22,-0.66,1.19,-22.96,-53.11,-32.52
0.3,-0.82,1.29,-4.41,-42.61,-29.95
0.31,-0.66,1.19,-8.99,23.98,-10.61
0.23,-0.72,1.24,-10.51,34.05,28.03
0.13,-0.76,1.29,7.25,3.6,21.93
0.15,-0.68,1.21,-53.72,-2.02,-11.7
0.34,-0.86,1.23,-20.09,-22.34,-6.64
0.37,-0.89,1.25,7.13,14.22,-1.15
0.23,-0.82,1.27,27.88,36.62,-3.65
0.13,-0.7,1.31,20.8,29.29,-5.54
