accelX,accelY,accelZ,gyroX,gyroY,gyroZ
0.11,-0.73,1.27,-3.02,-2.0,2.55
0.13,-0.74,1.25,-1.01,7.4,2.67
0.09,-0.72,1.28,0.09,5.32,2.61
0.11,-0.74,1.25,-0.46,-1.57,2.91
0.13,-0.75,1.24,2.35,-0.35,0.47
0.11,-0.74,1.24,8.76,8.25,-2.64
0.08,-0.73,1.22,19.99,11.24,2.55
0.1,-0.72,1.24,-2.72,-47.47,15.67
-0.05,-0.76,1.24,-4.0,-41.06,4.87
0.26,-0.74,1.26,2.47,-51.38,-25.65
0.29,-0.64,1.2,-9.31,-19.21,-11.12
0.22,-0.7,1.22,-4.18,-1.7,2.37
0.28,-0.57,1.18,42.33,9.35,26.6
0.02,-0.84,1.35,23.16,30.47,15.79
0.16,-0.73,1.27,9.12,-5.66,6.58
0.19,-0.67,1.21,12.3,21.25,-3.56
0.16,-0.77,1.14,-52.7,19.06,6.64
0.2,-0.75,1.12,-8.88,2.76,9.02
0.0,-0.58,1.19,-18.4,5.57,-21.62
-0.07,-0.72,1.28,-7.05,-45.15,-44.57
0.38,-0.67,1.2,8.03,-77.26,-37.12
0.19,-0.69,1.22,-1.5,24.24,-6.67
0.2,-0.7,1.23,19.01,6.12,20.74
0.11,-0.71,1.2,-17.91,21.92,18.17
0.13,-0.77,1.24,-12.24,5.81,7.68
0.16,-0.72,1.23,-3.14,11.79,-3.01
